date,open,close,high,low,amount,instrument_key,instrument_name,ma20,ma25,ma60,ma120,ma200
2006-12-26,2437.85,2479.73,2505.7,2424.94,72261492.0,sse,上证指数,2240.7599999999998,2202.2292,1989.5671666666667,1824.3522500000001,1685.8129
2006-12-27,2478.06,2536.39,2538.66,2461.07,72118218.0,sse,上证指数,2264.875,2222.0304,2003.0896666666667,1831.1675,1692.2429499999998
2006-12-28,2538.95,2567.59,2611.79,2530.33,78718941.0,sse,上证指数,2288.29,2242.2396000000003,2016.9335,1838.0518333333334,1698.8550500000001
2006-12-29,2585.42,2675.47,2698.9,2585.42,86769012.0,sse,上证指数,2316.961,2267.2259999999997,2032.3176666666666,1845.9291666666666,1706.00415
2007-01-04,2728.19,2715.72,2847.62,2684.82,120156021.0,sse,上证指数,2344.6645,2293.9636,2047.8231666666666,1854.1074166666665,1713.2844
2007-01-05,2668.58,2641.33,2685.8,2617.02,106155625.0,sse,上证指数,2368.067,2318.0679999999998,2062.0976666666666,1861.5700833333333,1720.1958499999998
2007-01-08,2621.07,2707.2,2708.44,2620.63,106813244.0,sse,上证指数,2395.5969999999998,2344.1924,2077.382666666667,1869.6300833333332,1727.3578
2007-01-09,2711.05,2807.8,2809.39,2691.36,110751267.0,sse,上证指数,2428.1495,2372.5328,2094.5429999999997,1879.2303333333334,1735.02585
2007-01-10,2838.11,2825.58,2841.74,2770.99,111769365.0,sse,上证指数,2464.7465,2401.474,2111.891666666667,1888.9000833333334,1742.8064499999998
2007-01-11,2819.37,2770.11,2841.18,2763.89,121598717.0,sse,上证指数,2494.227,2425.8124000000003,2128.5385,1897.96025,1750.2149
2007-01-12,2745.32,2668.11,2782.02,2652.58,107303768.0,sse,上证指数,2516.6850000000004,2445.6056,2143.6086666666665,1906.1590833333332,1757.10345
2007-01-15,2660.07,2794.7,2795.33,2658.88,91761561.0,sse,上证指数,2545.2470000000003,2471.1295999999998,2160.4005,1915.7385833333333,1764.5934
2007-01-16,2818.66,2821.02,2830.8,2757.21,111178574.0,sse,上证指数,2573.8424999999997,2497.7003999999997,2177.5466666666666,1925.4544166666667,1772.1861999999999
2007-01-17,2828.4,2778.9,2870.42,2742.59,127377480.0,sse,上证指数,2599.0919999999996,2525.1108,2194.0223333333333,1934.7341666666666,1779.6072
2007-01-18,2760.94,2756.98,2784.04,2679.71,112313956.0,sse,上证指数,2620.3195,2548.17,2210.648833333333,1943.8261666666667,1786.9125
2007-01-19,2761.89,2832.21,2833.45,2761.89,122061894.0,sse,上证指数,2643.721,2572.7004,2227.766,1953.3824166666666,1794.5796000000003
2007-01-22,2857.9,2933.19,2934.65,2857.9,138576090.0,sse,上证指数,2671.7200000000003,2601.0896000000002,2246.5416666666665,1963.77025,1802.7177000000001
2007-01-23,2964.69,2949.14,2970.69,2851.92,142791803.0,sse,上证指数,2702.03,2629.0908,2265.5165,1974.3866666666668,1810.9897999999998
2007-01-24,2955.42,2975.13,2994.28,2927.72,122056790.0,sse,上证指数,2733.603,2657.1395999999995,2284.9823333333334,1985.3291666666667,1819.37395
2007-01-25,2946.5,2857.37,2947.15,2853.82,117197215.0,sse,上证指数,2754.6835,2678.1371999999997,2302.444166666667,1995.7011666666667,1827.06345
2007-01-26,2805.96,2882.56,2905.98,2720.83,109599131.0,sse,上证指数,2774.825,2698.8723999999997,2319.853666666667,2006.3840833333334,1834.8272499999998
2007-01-29,2897.25,2945.26,2954.34,2885.86,112067906.0,sse,上证指数,2795.2685,2721.7544,2338.012833333333,2017.5873333333332,1842.85275
2007-01-30,2959.4,2930.56,2980.51,2901.76,111931721.0,sse,上证指数,2813.417,2745.2592,2356.000333333334,2028.6664999999998,1850.80685
2007-01-31,2926.08,2786.34,2929.65,2766.75,114265970.0,sse,上证指数,2818.9605,2762.966,2371.3333333333335,2038.8014166666667,1858.0237
2007-02-01,2744.81,2785.43,2801.69,2706.29,93443531.0,sse,上证指数,2822.446,2776.9528000000005,2386.3186666666666,2049.118,1865.1554500000002
2007-02-02,2791.49,2673.21,2796.44,2666.86,85446236.0,sse,上证指数,2824.04,2784.6919999999996,2399.3799999999997,2058.22325,1871.71035
2007-02-05,2658.07,2612.54,2672.35,2610.33,69224512.0,sse,上证指数,2819.307,2787.738,2411.8086666666663,2066.8396666666667,1877.9723999999999
2007-02-06,2612.84,2675.7,2677.04,2541.52,86629950.0,sse,上证指数,2812.702,2792.0624,2424.7956666666664,2075.753333333333,1884.6892500000001
2007-02-07,2688.96,2716.18,2745.39,2681.33,94883764.0,sse,上证指数,2807.232,2793.6907999999994,2438.6761666666666,2085.005416666667,1891.47245
2007-02-08,2725.14,2737.73,2751.16,2691.27,88434295.0,sse,上证指数,2805.613,2794.5712,2453.2421666666664,2094.7303333333334,1898.26805
2007-02-09,2741.48,2730.39,2747.94,2704.37,80874438.0,sse,上证指数,2808.727,2798.1336000000006,2467.278,2104.1864166666664,1904.9944500000001
2007-02-12,2729.84,2807.17,2807.51,2728.78,79009403.0,sse,上证指数,2809.3505,2802.1324,2482.015166666666,2114.1094166666667,1912.0467999999998
2007-02-13,2819.14,2831.87,2835.09,2801.31,79001671.0,sse,上证指数,2809.893,2803.0952,2496.8538333333336,2124.3472500000003,1919.2766499999998
2007-02-14,2836.82,2905.09,2915.06,2823.38,94044555.0,sse,上证指数,2816.2025000000003,2806.2756,2512.4088333333334,2135.2395,1926.71815
2007-02-15,2923.67,2993.01,2994.62,2923.67,108831177.0,sse,上证指数,2828.004,2815.1916,2528.671,2146.838333333333,1934.63425
2007-02-16,3018.18,2998.47,3036.35,2975.83,117921722.0,sse,上证指数,2836.317,2828.4060000000004,2544.686333333333,2158.3809166666665,1942.6277499999999
2007-02-26,2999.09,3040.6,3041.34,2960.75,112056992.0,sse,上证指数,2841.6875,2838.242,2561.340333333333,2170.282583333333,1950.7433500000002
2007-02-27,3048.83,2771.79,3049.77,2763.4,161375663.0,sse,上证指数,2832.8199999999997,2836.2728,2573.164166666667,2179.855666666667,1957.51865
2007-02-28,2734.6,2881.07,2888.9,2732.88,121479168.0,sse,上证指数,2828.1169999999997,2840.3596,2587.0018333333337,2190.339333333333,1964.7229
2007-03-01,2877.2,2797.19,2878.36,2760.91,127364860.0,sse,上证指数,2825.1079999999997,2841.968,2599.500333333334,2199.895583333333,1971.2233500000002
2007-03-02,2792.94,2831.53,2846.16,2777.8,93943965.0,sse,上证指数,2822.5564999999997,2841.9408000000003,2612.7138333333337,2209.733166666667,1977.7251999999999
2007-03-05,2827.68,2785.31,2858.44,2723.06,106910584.0,sse,上证指数,2814.559,2836.0256,2624.9008333333336,2219.1508333333336,1983.9233
2007-03-06,2776.17,2840.18,2866.33,2756.96,77040486.0,sse,上证指数,2810.04,2831.6672000000003,2637.2490000000003,2228.9970000000003,1990.4372999999998
2007-03-07,2851.75,2896.59,2911.42,2849.65,87913930.0,sse,上证指数,2815.5525000000002,2828.5256,2650.4913333333334,2239.496166666667,1996.9061
2007-03-08,2904.19,2928.01,2928.8,2871.46,88955123.0,sse,上证指数,2822.6815,2831.3512,2663.264,2250.083583333333,2003.2257
2007-03-09,2934.49,2937.91,2962.42,2891.81,107139105.0,sse,上证指数,2835.9165,2833.5652,2676.0078333333336,2260.6988333333334,2009.849
2007-03-12,2945.92,2954.91,2958.63,2904.74,101542444.0,sse,上证指数,2853.0350000000003,2833.9512,2689.313,2271.3887499999996,2016.4978
2007-03-13,2958.1,2964.79,2966.19,2932.23,107189316.0,sse,上证指数,2867.4895,2835.3203999999996,2702.7803333333336,2282.2520833333333,2023.23535
2007-03-14,2933.68,2906.33,2934.45,2868.81,113730739.0,sse,上证指数,2876.997,2840.12,2716.325166666667,2292.5716666666663,2029.46925
2007-03-15,2905.98,2951.7,2955.46,2905.98,101745754.0,sse,上证指数,2887.6955000000003,2846.7708,2729.1785,2303.2110833333336,2035.9393000000002
2007-03-16,2964.09,2930.48,2979.71,2899.03,122681308.0,sse,上证指数,2897.7,2857.0616000000005,2741.037333333333,2313.499583333333,2042.5689499999999
2007-03-19,2864.26,3014.44,3038.0,2852.86,109971752.0,sse,上证指数,2908.0634999999997,2873.1376,2754.220333333333,2324.5416666666665,2049.68655
2007-03-20,3024.78,3032.2,3033.02,2998.8,92761890.0,sse,上证指数,2918.08,2887.3976000000002,2767.2718333333332,2335.72925,2056.8904
