date,open,close,high,low,amount,instrument_key,instrument_name,ma20,ma25,ma60,ma120,ma200
2024-12-30,5541.13,5612.29,5616.41,5540.94,57828893.0,dividend,中证红利,5536.7165,5504.346799999999,5460.130166666667,5260.1658333333335,5361.8276000000005
2024-12-31,5612.98,5581.5,5652.11,5580.62,62230774.0,dividend,中证红利,5541.996,5514.7016,5457.261333333333,5261.968916666667,5362.2661
2025-01-02,5586.23,5470.19,5614.65,5441.94,73508392.0,dividend,中证红利,5541.308500000001,5518.2919999999995,5459.867499999999,5263.168999999999,5361.9961
2025-01-03,5482.19,5424.41,5516.0,5415.36,60218440.0,dividend,中证红利,5538.7885,5520.9312,5458.962,5263.52025,5361.7056999999995
2025-01-06,5420.67,5444.26,5460.85,5386.96,56755761.0,dividend,中证红利,5533.517,5523.012000000001,5459.989333333333,5264.94575,5362.0311
2025-01-07,5432.47,5428.63,5452.2,5381.53,47120455.0,dividend,中证红利,5527.0095,5523.3328,5458.399666666666,5266.157416666667,5362.3916
2025-01-08,5412.38,5416.3,5437.46,5349.41,54725871.0,dividend,中证红利,5519.83,5520.948399999999,5458.655166666666,5267.50875,5362.61895
2025-01-09,5395.02,5336.23,5395.21,5334.84,44025738.0,dividend,中证红利,5507.2515,5515.040000000001,5456.344833333334,5267.810333333333,5362.447100000001
2025-01-10,5332.45,5255.72,5351.61,5255.72,42375806.0,dividend,中证红利,5489.5535,5506.276399999999,5454.2164999999995,5267.745583333333,5361.936750000001
2025-01-13,5234.35,5214.98,5263.68,5192.13,44401539.0,dividend,中证红利,5474.7245,5492.887999999999,5450.6315,5267.637333333333,5361.32005
2025-01-14,5223.22,5310.86,5316.56,5213.9,47207948.0,dividend,中证红利,5462.383,5482.9712,5449.229333333334,5268.265916666666,5361.078300000001
2025-01-15,5301.61,5312.62,5358.79,5298.09,45564155.0,dividend,中证红利,5451.132,5473.080400000001,5447.274333333334,5269.212333333333,5360.81225
2025-01-16,5331.77,5355.67,5383.74,5330.58,42752958.0,dividend,中证红利,5440.3165,5463.7952000000005,5445.884166666667,5270.91775,5360.8519
2025-01-17,5345.62,5340.43,5359.51,5311.02,39676890.0,dividend,中证红利,5431.4195,5453.0252,5444.707166666666,5273.028833333334,5360.792250000001
2025-01-20,5349.23,5328.87,5362.12,5320.33,42473973.0,dividend,中证红利,5424.242,5445.7176,5443.254333333332,5275.138416666667,5360.692800000001
2025-01-21,5344.49,5295.87,5346.75,5286.15,38665648.0,dividend,中证红利,5415.279,5435.2447999999995,5440.3545,5277.074500000001,5360.51865
2025-01-22,5282.15,5242.84,5282.15,5224.54,42622497.0,dividend,中证红利,5400.5244999999995,5423.4528,5437.963,5278.578583333334,5360.1046
2025-01-23,5269.85,5296.17,5325.48,5269.85,58097967.0,dividend,中证红利,5387.360000000001,5412.4204,5437.239333333333,5280.487083333334,5359.6818
2025-01-24,5285.62,5330.38,5348.95,5274.08,46679522.0,dividend,中证红利,5377.189,5404.900799999999,5437.422166666666,5282.946750000001,5359.34955
2025-01-27,5338.54,5397.84,5416.65,5338.54,49702043.0,dividend,中证红利,5369.803000000001,5401.9176,5438.045833333334,5285.304916666666,5359.2543000000005
2025-02-05,5411.33,5291.46,5411.33,5277.88,47454149.0,dividend,中证红利,5353.7615,5394.5707999999995,5436.127666666667,5286.85175,5358.359200000001
