timestamp,open,high,low,close,volume
2024-12-16 08:00:00,2648.9,2664.38,2643.52,2652.65,176299
2024-12-17 08:00:00,2651.99,2658.68,2633.13,2646.4,196549
2024-12-18 08:00:00,2646.8,2651.73,2583.68,2585.46,208233
2024-12-19 08:00:00,2587.22,2626.45,2586.46,2594.51,218059
2024-12-20 08:00:00,2594.15,2631.86,2589.66,2622.55,199357
2024-12-23 08:00:00,2622.18,2633.29,2608.2,2612.75,156163
2024-12-24 08:00:00,2614.82,2621.4,2610.06,2616.53,97695
2024-12-26 08:00:00,2615.14,2639.14,2614.88,2633.41,112101
2024-12-27 08:00:00,2632.62,2638.27,2611.69,2620.82,124084
2024-12-30 08:00:00,2621.83,2628.08,2596.16,2605.77,145221
2024-12-31 08:00:00,2605.62,2627.59,2602.69,2624.45,129283
2025-01-02 08:00:00,2625.14,2660.54,2621.68,2658.0,191599
2025-01-03 08:00:00,2657.8,2665.33,2636.73,2639.7,152710
2025-01-06 08:00:00,2639.74,2649.45,2614.58,2636.02,196680
2025-01-07 08:00:00,2635.67,2664.28,2633.0,2648.61,181337
2025-01-08 08:00:00,2648.5,2670.04,2645.24,2661.61,169320
2025-01-09 08:00:00,2662.41,2678.32,2655.51,2670.22,140327
2025-01-10 08:00:00,2670.52,2697.99,2663.94,2689.12,219896
2025-01-13 08:00:00,2689.56,2693.41,2656.82,2662.89,237729
2025-01-14 08:00:00,2664.24,2678.21,2659.97,2677.22,205767
2025-01-15 08:00:00,2676.65,2697.41,2669.38,2696.77,208539
2025-01-16 08:00:00,2696.06,2724.75,2689.97,2714.12,220992
2025-01-17 08:00:00,2714.07,2717.39,2699.28,2702.33,198949
2025-01-20 08:00:00,2701.82,2713.78,2689.34,2706.74,188979
2025-01-21 08:00:00,2707.68,2746.01,2702.94,2744.7,254679
2025-01-22 08:00:00,2743.62,2763.4,2741.82,2756.09,230134
2025-01-23 08:00:00,2754.93,2758.96,2735.92,2754.43,225445
2025-01-24 08:00:00,2753.67,2786.05,2753.49,2771.76,233969
2025-01-27 08:00:00,2765.95,2772.68,2730.52,2740.9,245290
2025-01-28 08:00:00,2741.02,2765.07,2734.77,2763.38,187553
2025-01-29 08:00:00,2763.18,2766.32,2744.67,2759.51,206708
2025-01-30 08:00:00,2758.24,2798.48,2758.02,2794.23,218151
2025-01-31 08:00:00,2793.61,2817.22,2791.06,2801.0,233030
2025-02-03 08:00:00,2801.57,2830.77,2772.2,2814.11,291956
2025-02-04 08:00:00,2813.6,2845.41,2807.15,2841.67,249801
2025-02-05 08:00:00,2841.26,2882.27,2839.75,2867.34,241805
2025-02-06 08:00:00,2867.43,2873.31,2834.29,2855.73,237460
2025-02-07 08:00:00,2856.08,2886.79,2852.49,2861.62,232249
2025-02-10 08:00:00,2861.05,2911.94,2859.85,2907.92,224094
2025-02-11 08:00:00,2911.77,2942.71,2881.56,2897.48,290190
2025-02-12 08:00:00,2897.68,2909.23,2864.11,2904.25,247286
2025-02-13 08:00:00,2904.76,2929.39,2900.52,2928.38,213042
2025-02-14 08:00:00,2927.93,2939.97,2877.02,2882.93,262745
2025-02-17 08:00:00,2893.19,2906.43,2878.61,2899.18,158012
2025-02-18 08:00:00,2898.9,2936.94,2892.12,2935.36,165039
2025-02-19 08:00:00,2935.43,2947.05,2918.57,2933.28,194896
2025-02-20 08:00:00,2933.66,2954.93,2924.08,2939.35,195716
2025-02-21 08:00:00,2939.31,2949.77,2916.79,2936.37,211482
2025-02-24 08:00:00,2939.58,2956.27,2921.56,2952.66,207417
2025-02-25 08:00:00,2952.7,2953.34,2888.24,2915.06,251504
2025-02-26 08:00:00,2915.83,2930.09,2890.91,2916.31,188991
2025-02-27 08:00:00,2915.85,2920.75,2867.75,2877.05,250636
2025-02-28 08:00:00,2876.75,2885.14,2832.65,2859.18,248745
2025-03-03 08:00:00,2873.35,2895.17,2859.01,2893.02,208942
2025-03-04 08:00:00,2892.67,2927.88,2882.01,2917.95,232711
2025-03-05 08:00:00,2917.8,2929.98,2894.34,2919.09,263028
2025-03-06 08:00:00,2918.58,2926.63,2891.29,2911.03,244079
2025-03-07 08:00:00,2912.59,2930.49,2897.02,2912.39,253179
2025-03-10 08:00:00,2912.27,2918.3,2880.28,2889.4,244876
2025-03-11 08:00:00,2889.6,2922.24,2880.23,2915.69,192736
2025-03-12 08:00:00,2915.33,2940.57,2906.08,2933.55,208421
2025-03-13 08:00:00,2934.88,2989.21,2932.97,2988.85,222769
2025-03-14 08:00:00,2984.31,3004.98,2978.5,2988.12,221468
2025-03-17 08:00:00,2987.5,3001.89,2982.29,3001.15,166577
2025-03-18 08:00:00,3000.98,3038.3,2999.44,3033.95,205532
2025-03-19 08:00:00,3033.95,3051.9,3022.78,3047.35,187599
2025-03-20 08:00:00,3048.68,3057.46,3025.74,3044.76,202028
2025-03-21 08:00:00,3044.94,3047.5,2999.46,3023.07,200000
2025-03-24 08:00:00,3023.28,3033.27,3002.5,3012.04,211056
2025-03-25 08:00:00,3011.68,3036.01,3007.55,3019.99,160443
2025-03-26 08:00:00,3020.97,3032.07,3012.32,3019.31,170296
2025-03-27 08:00:00,3020.37,3059.65,3017.64,3056.79,209807
2025-03-28 08:00:00,3055.91,3086.87,3054.24,3084.0,215469
2025-03-31 08:00:00,3092.79,3127.98,3076.87,3123.98,242565
2025-04-01 08:00:00,3124.79,3149.08,3100.86,3114.32,246859
2025-04-02 08:00:00,3114.02,3143.86,3104.7,3132.97,221783
2025-04-03 08:00:00,3128.2,3167.83,3054.16,3114.37,378814
2025-04-04 08:00:00,3114.53,3136.61,3015.73,3037.16,334578
2025-04-07 08:00:00,3028.06,3055.54,2956.51,2982.04,402626
2025-04-08 08:00:00,2982.06,3022.75,2974.74,2982.14,282616
2025-04-09 08:00:00,2982.76,3099.65,2969.97,3082.92,396888
2025-04-10 08:00:00,3080.05,3176.5,3071.34,3175.59,318542
2025-04-11 08:00:00,3175.33,3245.38,3175.33,3238.08,358698
2025-04-14 08:00:00,3222.28,3245.71,3193.63,3210.68,253044
2025-04-15 08:00:00,3212.58,3233.66,3210.08,3229.54,179081
2025-04-16 08:00:00,3230.87,3343.06,3230.77,3342.98,280783
2025-04-17 08:00:00,3348.5,3357.75,3283.96,3327.34,273685
2025-04-18 08:00:00,3327.33,3327.33,3327.33,3327.33,2
2025-04-21 08:00:00,3331.95,3430.56,3331.31,3424.42,266257
2025-04-22 08:00:00,3427.94,3500.14,3366.83,3381.07,362139
2025-04-23 08:00:00,3327.79,3386.69,3260.16,3288.38,337890
2025-04-24 08:00:00,3305.84,3367.57,3305.27,3348.73,281050
2025-04-25 08:00:00,3348.79,3370.8,3265.2,3316.44,265541
2025-04-28 08:00:00,3325.83,3353.04,3267.98,3344.1,250287
2025-04-29 08:00:00,3345.21,3345.36,3299.85,3317.23,218611
2025-04-30 08:00:00,3317.56,3328.02,3266.94,3288.61,237415
2025-05-01 08:00:00,3285.65,3288.06,3201.95,3237.91,240558
2025-05-02 08:00:00,3239.15,3269.25,3222.78,3240.62,253513
2025-05-05 08:00:00,3238.33,3337.64,3237.71,3333.98,243294
2025-05-06 08:00:00,3333.36,3434.99,3323.3,3430.5,291293
2025-05-07 08:00:00,3416.73,3421.8,3360.21,3364.56,296938
2025-05-08 08:00:00,3372.62,3414.72,3288.79,3305.84,301007
2025-05-09 08:00:00,3310.55,3347.49,3274.64,3325.57,255645
2025-05-12 08:00:00,3282.19,3292.31,3207.79,3234.89,333896
2025-05-13 08:00:00,3237.61,3265.62,3216.01,3250.23,243899
2025-05-14 08:00:00,3251.51,3257.11,3168.12,3177.53,288355
2025-05-15 08:00:00,3181.06,3240.63,3120.83,3239.93,279242
2025-05-16 08:00:00,3241.82,3252.2,3154.32,3201.3,268665
2025-05-19 08:00:00,3216.22,3249.76,3206.7,3230.24,243239
2025-05-20 08:00:00,3228.09,3295.67,3204.56,3289.86,251092
2025-05-21 08:00:00,3292.65,3324.82,3285.38,3315.32,275458
2025-05-22 08:00:00,3319.33,3345.4,3279.21,3294.79,303921
2025-05-23 08:00:00,3297.61,3365.92,3287.1,3360.25,279323
2025-05-26 08:00:00,3352.27,3356.79,3323.76,3342.31,145726
2025-05-27 08:00:00,3346.47,3349.93,3285.36,3300.69,238929
2025-05-28 08:00:00,3304.21,3325.53,3276.36,3288.47,223884
2025-05-29 08:00:00,3289.53,3331.27,3245.42,3317.7,278910
2025-05-30 08:00:00,3317.82,3322.75,3271.52,3291.13,249363
2025-06-02 08:00:00,3303.26,3382.88,3299.97,3381.67,250205
2025-06-03 08:00:00,3384.78,3392.12,3333.18,3353.49,233237
2025-06-04 08:00:00,3356.74,3384.64,3343.86,3372.32,235147
2025-06-05 08:00:00,3374.0,3403.58,3339.41,3352.78,277257
2025-06-06 08:00:00,3356.0,3375.62,3307.13,3312.05,268730
2025-06-09 08:00:00,3318.28,3338.25,3293.58,3325.54,215355
2025-06-10 08:00:00,3324.29,3349.16,3301.93,3322.5,222863
2025-06-11 08:00:00,3322.35,3360.69,3315.55,3355.03,247068
2025-06-12 08:00:00,3357.95,3399.0,3338.59,3386.9,284775
2025-06-13 08:00:00,3383.81,3446.75,3379.65,3432.77,312960
2025-06-16 08:00:00,3441.19,3451.26,3382.79,3385.38,254462
2025-06-17 08:00:00,3388.13,3403.26,3366.22,3388.59,263081
2025-06-18 08:00:00,3395.4,3400.06,3362.63,3369.37,246792
2025-06-19 08:00:00,3371.44,3387.9,3347.55,3370.64,196382
2025-06-20 08:00:00,3370.35,3374.49,3340.4,3369.04,214292
2025-06-23 08:00:00,3384.07,3393.51,3347.12,3369.19,261942
2025-06-24 08:00:00,3358.81,3363.73,3295.54,3323.08,271119
2025-06-25 08:00:00,3322.56,3337.06,3312.01,3332.25,194914
2025-06-26 08:00:00,3334.43,3350.3,3309.96,3327.89,218561
2025-06-27 08:00:00,3325.33,3325.33,3255.84,3274.57,261199
2025-06-30 08:00:00,3272.56,3309.54,3245.62,3302.98,209121
2025-07-01 08:00:00,3304.08,3358.07,3302.34,3338.99,227618
2025-07-02 08:00:00,3339.91,3360.14,3327.55,3357.11,204072
2025-07-03 08:00:00,3359.39,3365.72,3311.68,3326.08,204263
2025-07-04 08:00:00,3324.74,3345.09,3323.62,3337.08,123420
2025-07-07 08:00:00,3341.5,3341.97,3296.5,3336.35,234144
2025-07-08 08:00:00,3341.22,3345.86,3287.11,3301.67,228356
2025-07-09 08:00:00,3302.96,3316.87,3282.74,3313.69,199371
2025-07-10 08:00:00,3315.8,3330.31,3310.17,3324.02,176103
2025-07-11 08:00:00,3325.97,3368.75,3321.88,3357.57,234153
2025-07-14 08:00:00,3361.22,3374.97,3341.1,3343.49,206980
2025-07-15 08:00:00,3343.11,3366.38,3320.25,3324.91,201249
2025-07-16 08:00:00,3326.22,3377.33,3319.74,3347.53,231404
2025-07-17 08:00:00,3350.88,3352.23,3309.87,3339.14,193461
2025-07-18 08:00:00,3341.53,3361.26,3331.87,3350.67,170114
2025-07-21 08:00:00,3348.92,3401.62,3345.06,3397.09,201318
2025-07-22 08:00:00,3399.16,3433.48,3383.33,3431.71,213372
2025-07-23 08:00:00,3430.96,3439.09,3381.47,3387.2,244587
2025-07-24 08:00:00,3390.63,3393.37,3351.47,3368.58,222049
2025-07-25 08:00:00,3369.41,3373.48,3325.06,3336.6,192680
2025-07-28 08:00:00,3329.39,3345.37,3301.78,3314.55,213785
2025-07-29 08:00:00,3314.12,3334.12,3308.11,3326.59,212445
2025-07-30 08:00:00,3327.69,3334.05,3268.06,3275.04,227101
2025-07-31 08:00:00,3277.69,3314.84,3276.36,3290.09,215271
2025-08-01 08:00:00,3291.53,3363.45,3281.66,3363.33,241999
2025-08-04 08:00:00,3364.22,3385.4,3345.08,3373.66,189220
2025-08-05 08:00:00,3376.23,3390.47,3349.87,3380.82,172637
2025-08-06 08:00:00,3381.32,3385.35,3358.21,3369.32,166191
2025-08-07 08:00:00,3372.41,3401.85,3365.23,3395.68,279052
2025-08-08 08:00:00,3404.67,3408.01,3376.37,3397.13,437043
2025-08-11 08:00:00,3399.97,3401.64,3341.25,3342.84,275959
2025-08-12 08:00:00,3344.23,3359.16,3331.1,3348.14,228800
2025-08-13 08:00:00,3349.76,3370.76,3342.71,3355.96,178216
2025-08-14 08:00:00,3357.33,3374.76,3329.87,3335.45,215654
2025-08-15 08:00:00,3336.73,3348.78,3332.27,3336.12,163017
2025-08-18 08:00:00,3334.75,3358.43,3323.61,3332.93,162543
2025-08-19 08:00:00,3333.37,3345.35,3314.93,3315.67,161050
2025-08-20 08:00:00,3316.5,3350.25,3311.57,3348.37,160815
2025-08-21 08:00:00,3350.98,3352.19,3325.19,3338.63,165620
2025-08-22 08:00:00,3340.06,3378.84,3321.49,3371.81,190467
2025-08-25 08:00:00,3368.63,3376.32,3359.78,3365.7,131173
2025-08-26 08:00:00,3366.53,3393.65,3351.38,3393.64,206033
2025-08-27 08:00:00,3390.57,3398.81,3373.76,3397.48,181011
2025-08-28 08:00:00,3398.29,3423.19,3384.63,3417.12,206796
2025-08-29 08:00:00,3417.3,3454.06,3404.29,3448.41,233802
2025-09-01 08:00:00,3445.85,3489.79,3437.05,3476.06,207047
2025-09-02 08:00:00,3475.96,3540.06,3470.11,3533.58,321048
2025-09-03 08:00:00,3532.64,3578.59,3526.38,3559.16,296929
2025-09-04 08:00:00,3560.35,3564.18,3511.77,3545.88,273601
2025-09-05 08:00:00,3545.39,3600.16,3540.13,3587.31,298753
2025-09-08 08:00:00,3592.13,3646.44,3579.66,3635.88,286200
2025-09-09 08:00:00,3636.26,3674.91,3626.13,3626.34,297500
2025-09-10 08:00:00,3627.46,3657.52,3620.46,3640.69,255654
2025-09-11 08:00:00,3644.27,3649.2,3612.93,3633.98,237462
2025-09-12 08:00:00,3636.02,3656.66,3630.5,3643.42,221437
2025-09-15 08:00:00,3644.44,3685.58,3626.65,3678.86,232416
2025-09-16 08:00:00,3680.0,3703.11,3674.74,3689.91,245054
2025-09-17 08:00:00,3691.45,3707.38,3646.2,3660.0,291020
2025-09-18 08:00:00,3659.68,3672.97,3627.95,3644.56,287095
2025-09-19 08:00:00,3643.15,3685.26,3632.38,3684.95,262397
2025-09-22 08:00:00,3687.73,3748.83,3683.72,3746.88,278617
2025-09-23 08:00:00,3746.94,3791.14,3736.71,3764.19,325081
2025-09-24 08:00:00,3765.26,3779.31,3717.5,3736.11,264909
2025-09-25 08:00:00,3739.6,3761.65,3722.14,3749.37,297219
2025-09-26 08:00:00,3747.21,3783.75,3734.49,3761.53,279958
2025-09-29 08:00:00,3764.87,3834.22,3763.47,3833.89,326795
2025-09-30 08:00:00,3832.16,3871.72,3793.22,3858.43,314576
2025-10-01 08:00:00,3860.11,3895.39,3853.4,3865.72,303979
2025-10-02 08:00:00,3864.54,3897.07,3819.47,3856.42,286955
2025-10-03 08:00:00,3857.07,3891.75,3838.05,3886.58,267874
2025-10-06 08:00:00,3887.76,3970.14,3884.13,3961.01,357802
2025-10-07 08:00:00,3960.55,3991.07,3940.96,3984.55,364405
2025-10-08 08:00:00,3986.25,4059.25,3984.48,4041.61,351187
2025-10-09 08:00:00,4036.35,4058.06,3944.68,3976.24,448477
2025-10-10 08:00:00,3977.38,4022.87,3947.1,4019.07,468436
2025-10-13 08:00:00,4013.04,4117.23,4007.09,4110.65,366050
2025-10-14 08:00:00,4113.08,4179.79,4090.4,4142.13,455216
2025-10-15 08:00:00,4140.75,4218.28,4140.66,4208.23,358529
2025-10-16 08:00:00,4212.68,4330.79,4199.7,4326.11,392634
2025-10-17 08:00:00,4337.01,4379.8,4186.1,4247.19,547367
2025-10-20 08:00:00,4264.21,4381.62,4219.07,4356.43,426707
2025-10-21 08:00:00,4363.96,4375.45,4081.13,4125.05,498277
2025-10-22 08:00:00,4122.57,4161.44,4004.15,4098.48,511414
2025-10-23 08:00:00,4110.65,4154.87,4066.19,4126.01,378008
2025-10-24 08:00:00,4126.16,4144.4,4044.21,4113.02,357142
2025-10-27 08:00:00,4083.59,4109.04,3971.26,3981.42,394510
2025-10-28 08:00:00,3988.71,4019.84,3886.52,3952.75,372774
2025-10-29 08:00:00,3955.08,4030.18,3915.39,3930.35,406445
2025-10-30 08:00:00,3921.32,4027.16,3915.49,4024.39,440048
2025-10-31 08:00:00,4021.07,4046.38,3972.4,4003.8,410534
2025-11-03 08:00:00,3995.84,4030.59,3962.58,4001.38,365094
2025-11-04 08:00:00,4004.94,4004.94,3928.77,3931.97,360017
2025-11-05 08:00:00,3937.48,3990.48,3929.5,3979.19,278891
2025-11-06 08:00:00,3968.81,4019.6,3964.63,3977.14,307753
2025-11-07 08:00:00,3979.11,4027.46,3978.31,4001.28,271571
2025-11-10 08:00:00,4006.43,4116.6,4004.33,4115.92,321670
2025-11-11 08:00:00,4116.8,4149.05,4097.08,4126.86,289228
2025-11-12 08:00:00,4130.75,4211.82,4098.89,4195.69,377241
2025-11-13 08:00:00,4202.85,4245.14,4145.37,4171.41,440620
2025-11-14 08:00:00,4177.09,4211.29,4032.2,4084.99,467915
2025-11-17 08:00:00,4077.5,4106.72,4006.92,4045.72,361490
2025-11-18 08:00:00,4050.79,4082.33,3997.94,4067.57,370485
2025-11-19 08:00:00,4067.15,4132.86,4055.5,4077.94,407677
2025-11-20 08:00:00,4088.23,4110.19,4038.89,4077.39,462824
2025-11-21 08:00:00,4073.66,4101.18,4022.31,4065.84,430445
2025-11-24 08:00:00,4067.51,4139.9,4040.12,4134.73,309137
2025-11-25 08:00:00,4135.43,4159.37,4109.74,4130.78,311674
2025-11-26 08:00:00,4134.35,4173.44,4129.88,4163.88,282654
2025-11-27 08:00:00,4164.9,4168.6,4142.79,4157.35,202112
2025-11-28 08:00:00,4159.48,4226.57,4156.23,4218.99,176524
2025-12-01 08:00:00,4225.99,4264.53,4205.48,4232.23,445106
2025-12-02 08:00:00,4231.55,4235.99,4163.93,4205.74,359481
2025-12-03 08:00:00,4202.71,4241.57,4194.65,4203.2,384294
2025-12-04 08:00:00,4206.56,4219.41,4174.97,4208.83,397375
2025-12-05 08:00:00,4209.03,4259.35,4192.06,4196.42,363224
2025-12-08 08:00:00,4204.19,4219.05,4176.21,4190.71,349454
2025-12-09 08:00:00,4191.7,4221.35,4170.05,4208.27,388593
2025-12-10 08:00:00,4209.01,4238.67,4181.98,4228.67,378083
2025-12-11 08:00:00,4228.34,4285.97,4204.35,4279.67,371025
2025-12-12 08:00:00,4282.92,4353.51,4257.52,4300.52,425412
2025-12-15 08:00:00,4303.28,4350.32,4285.37,4305.14,376651
2025-12-16 08:00:00,4307.35,4335.14,4271.47,4302.32,377228
2025-12-17 08:00:00,4303.62,4348.94,4302.49,4338.21,377195
2025-12-18 08:00:00,4339.13,4374.62,4308.62,4332.79,399966
2025-12-19 08:00:00,4335.68,4356.58,4309.25,4338.5,305602
2025-12-22 08:00:00,4340.79,4448.95,4340.22,4443.9,280032
2025-12-23 08:00:00,4449.43,4499.94,4430.47,4484.84,374738
2025-12-24 08:00:00,4488.63,4525.96,4448.28,4479.55,352804
2025-12-26 08:00:00,4488.35,4549.93,4483.4,4531.53,412776
2025-12-29 08:00:00,4541.51,4546.34,4301.68,4331.96,484679
2025-12-30 08:00:00,4340.44,4404.4,4323.23,4338.65,464738
2025-12-31 08:00:00,4340.89,4373.59,4274.05,4319.01,437289
2026-01-02 08:00:00,4327.51,4402.34,4310.02,4332.95,379838
2026-01-05 08:00:00,4356.27,4455.8,4349.72,4449.04,423542
2026-01-06 08:00:00,4454.16,4497.33,4427.98,4494.81,392780
2026-01-07 08:00:00,4498.55,4500.65,4423.5,4456.51,407088
2026-01-08 08:00:00,4461.95,4479.56,4407.84,4477.48,434157
2026-01-09 08:00:00,4477.33,4517.12,4452.94,4509.99,363751
2026-01-12 08:00:00,4521.53,4630.26,4521.29,4597.56,432051
2026-01-13 08:00:00,4596.79,4634.72,4569.61,4586.59,390601
2026-01-14 08:00:00,4591.72,4642.94,4591.34,4626.6,436782
2026-01-15 08:00:00,4622.94,4625.05,4581.2,4615.99,439971
2026-01-16 08:00:00,4618.92,4620.99,4536.77,4595.62,383933
2026-01-19 08:00:00,4648.79,4690.88,4646.6,4670.86,251355
2026-01-20 08:00:00,4668.71,4766.43,4659.52,4763.63,364876
2026-01-21 08:00:00,4762.42,4888.61,4755.8,4831.32,444250
2026-01-22 08:00:00,4815.74,4940.71,4772.54,4936.4,371877
2026-01-23 08:00:00,4952.3,4989.97,4899.75,4986.35,343342
2026-01-26 08:00:00,5013.39,5111.44,4990.09,5008.21,544951
2026-01-27 08:00:00,5034.23,5190.41,5013.88,5181.19,493101
2026-01-28 08:00:00,5181.99,5419.3,5157.46,5417.69,535734
2026-01-29 08:00:00,5441.04,5598.18,5100.14,5371.07,658411
2026-01-30 08:00:00,5419.88,5451.01,4680.45,4882.73,732113
2026-02-02 08:00:00,4766.19,4885.02,4402.97,4660.99,728510
2026-02-03 08:00:00,4667.68,4993.81,4666.87,4947.08,593563
2026-02-04 08:00:00,4947.73,5091.82,4851.45,4964.96,532944
2026-02-05 08:00:00,4976.8,5023.86,4759.7,4779.67,695068
2026-02-06 08:00:00,4794.22,4971.28,4655.06,4965.9,520841
2026-02-09 08:00:00,4985.9,5086.53,4965.13,5058.45,431664
2026-02-10 08:00:00,5059.06,5078.68,4987.79,5025.34,408650
2026-02-11 08:00:00,5025.78,5119.55,5019.07,5084.57,381902
2026-02-12 08:00:00,5085.2,5099.89,4878.49,4921.85,396528
2026-02-13 08:00:00,4927.74,5046.28,4887.93,5043.13,371170
2026-02-16 08:00:00,5049.54,5049.54,4965.42,4993.56,190036
2026-02-17 08:00:00,4993.12,5000.94,4841.36,4877.47,353510
2026-02-18 08:00:00,4880.22,5011.0,4854.06,4977.35,267930
2026-02-19 08:00:00,4975.49,5022.33,4958.28,4995.94,266694
2026-02-20 08:00:00,4995.53,5107.04,4981.66,5103.96,311861
2026-02-23 08:00:00,5103.33,5238.01,5102.86,5227.54,352119
2026-02-24 08:00:00,5227.58,5249.79,5093.58,5143.82,365184
2026-02-25 08:00:00,5141.71,5217.74,5120.13,5164.91,313046
2026-02-26 08:00:00,5162.68,5205.53,5130.8,5185.17,380840
2026-02-27 08:00:00,5185.09,5281.15,5167.0,5280.2,401223
2026-03-02 08:00:00,5298.19,5419.27,5260.65,5322.12,611492
2026-03-03 08:00:00,5325.14,5379.94,4996.01,5088.37,751425
2026-03-04 08:00:00,5105.05,5206.24,5084.65,5141.32,596990
2026-03-05 08:00:00,5140.14,5194.99,5050.82,5081.05,576339
2026-03-06 08:00:00,5085.26,5174.62,5062.68,5171.2,526555
2026-03-09 08:00:00,5182.21,5198.46,5014.92,5136.8,623568
2026-03-10 08:00:00,5139.64,5238.72,5117.38,5192.9,457263
2026-03-11 08:00:00,5190.49,5223.47,5149.31,5175.98,383070
2026-03-12 08:00:00,5174.09,5191.71,5055.07,5078.98,438210
2026-03-13 08:00:00,5080.51,5128.6,5009.74,5021.47,440823
