d1_idx,d1_date,year,reached_day2,true_breakdown,index_key,index_name,ma_window
3588,2018-10-11,2018,True,True,sse50,上证50,20
3609,2018-11-09,2018,True,True,sse50,上证50,20
3628,2018-12-06,2018,True,True,sse50,上证50,20
3698,2019-03-25,2019,True,True,sse50,上证50,20
3720,2019-04-25,2019,True,True,sse50,上证50,20
3769,2019-07-09,2019,True,True,sse50,上证50,20
3786,2019-08-01,2019,True,True,sse50,上证50,20
3822,2019-09-23,2019,False,False,sse50,上证50,20
3824,2019-09-25,2019,True,True,sse50,上证50,20
3839,2019-10-23,2019,False,False,sse50,上证50,20
3844,2019-10-30,2019,True,False,sse50,上证50,20
3852,2019-11-11,2019,True,True,sse50,上证50,20
3899,2020-01-16,2020,False,False,sse50,上证50,20
3902,2020-01-21,2020,True,True,sse50,上证50,20
3924,2020-02-28,2020,False,False,sse50,上证50,20
3930,2020-03-09,2020,False,False,sse50,上证50,20
3932,2020-03-11,2020,True,True,sse50,上证50,20
3975,2020-05-15,2020,False,False,sse50,上证50,20
3980,2020-05-22,2020,True,True,sse50,上证50,20
3996,2020-06-15,2020,False,False,sse50,上证50,20
4023,2020-07-24,2020,True,True,sse50,上证50,20
4037,2020-08-13,2020,False,False,sse50,上证50,20
4042,2020-08-20,2020,False,False,sse50,上证50,20
4046,2020-08-26,2020,False,False,sse50,上证50,20
4054,2020-09-07,2020,True,True,sse50,上证50,20
4083,2020-10-26,2020,True,True,sse50,上证50,20
4097,2020-11-13,2020,False,False,sse50,上证50,20
4117,2020-12-11,2020,False,False,sse50,上证50,20
4119,2020-12-15,2020,False,False,sse50,上证50,20
4124,2020-12-22,2020,True,True,sse50,上证50,20
4150,2021-01-28,2021,True,True,sse50,上证50,20
4164,2021-02-24,2021,True,True,sse50,上证50,20
4193,2021-04-07,2021,False,False,sse50,上证50,20
4195,2021-04-09,2021,True,True,sse50,上证50,20
4237,2021-06-11,2021,True,True,sse50,上证50,20
4304,2021-09-15,2021,True,True,sse50,上证50,20
4328,2021-10-28,2021,False,False,sse50,上证50,20
4330,2021-11-01,2021,True,True,sse50,上证50,20
4349,2021-11-26,2021,True,True,sse50,上证50,20
4365,2021-12-20,2021,False,False,sse50,上证50,20
4367,2021-12-22,2021,False,False,sse50,上证50,20
4372,2021-12-29,2021,True,True,sse50,上证50,20
4437,2022-04-11,2022,False,False,sse50,上证50,20
4442,2022-04-18,2022,True,True,sse50,上证50,20
4498,2022-07-11,2022,True,True,sse50,上证50,20
4546,2022-09-16,2022,True,True,sse50,上证50,20
4579,2022-11-09,2022,True,False,sse50,上证50,20
4608,2022-12-20,2022,True,True,sse50,上证50,20
4636,2023-02-06,2023,True,True,sse50,上证50,20
4656,2023-03-06,2023,True,True,sse50,上证50,20
4689,2023-04-21,2023,True,True,sse50,上证50,20
4699,2023-05-10,2023,True,True,sse50,上证50,20
4729,2023-06-21,2023,True,True,sse50,上证50,20
4764,2023-08-11,2023,True,True,sse50,上证50,20
4784,2023-09-08,2023,False,False,sse50,上证50,20
4789,2023-09-15,2023,False,False,sse50,上证50,20
4792,2023-09-20,2023,True,False,sse50,上证50,20
4795,2023-09-25,2023,True,True,sse50,上证50,20
4823,2023-11-10,2023,True,True,sse50,上证50,20
4862,2024-01-05,2024,True,True,sse50,上证50,20
4880,2024-01-31,2024,True,True,sse50,上证50,20
4908,2024-03-19,2024,False,False,sse50,上证50,20
4911,2024-03-22,2024,True,True,sse50,上证50,20
4920,2024-04-08,2024,True,True,sse50,上证50,20
4931,2024-04-23,2024,False,False,sse50,上证50,20
4951,2024-05-24,2024,False,False,sse50,上证50,20
4953,2024-05-28,2024,True,True,sse50,上证50,20
4992,2024-07-23,2024,True,True,sse50,上证50,20
5019,2024-08-29,2024,False,False,sse50,上证50,20
5021,2024-09-02,2024,True,True,sse50,上证50,20
5056,2024-10-30,2024,True,True,sse50,上证50,20
5068,2024-11-15,2024,True,True,sse50,上证50,20
5088,2024-12-13,2024,True,False,sse50,上证50,20
5101,2025-01-02,2025,True,True,sse50,上证50,20
5137,2025-03-03,2025,True,True,sse50,上证50,20
5151,2025-03-21,2025,False,False,sse50,上证50,20
5154,2025-03-26,2025,False,False,sse50,上证50,20
5156,2025-03-28,2025,True,True,sse50,上证50,20
5178,2025-04-30,2025,False,False,sse50,上证50,20
5194,2025-05-27,2025,True,True,sse50,上证50,20
5241,2025-08-01,2025,True,False,sse50,上证50,20
5275,2025-09-18,2025,True,True,sse50,上证50,20
5303,2025-11-05,2025,False,False,sse50,上证50,20
5311,2025-11-17,2025,True,True,sse50,上证50,20
5328,2025-12-10,2025,True,False,sse50,上证50,20
5332,2025-12-16,2025,False,False,sse50,上证50,20
5354,2026-01-19,2026,True,True,sse50,上证50,20
5373,2026-02-13,2026,True,True,sse50,上证50,20
5428,2026-05-15,2026,True,True,sse50,上证50,20
5457,2026-06-26,2026,False,False,sse50,上证50,20
5461,2026-07-02,2026,False,False,sse50,上证50,20
5464,2026-07-07,2026,True,False,sse50,上证50,20
5468,2026-07-13,2026,False,False,sse50,上证50,20
5471,2026-07-16,2026,True,True,sse50,上证50,20
5479,2026-07-28,2026,True,True,sse50,上证50,20
260,2005-01-27,2005,True,True,sse50,上证50,25
283,2005-03-10,2005,True,True,sse50,上证50,25
359,2005-07-01,2005,True,True,sse50,上证50,25
400,2005-08-29,2005,True,False,sse50,上证50,25
406,2005-09-06,2005,False,False,sse50,上证50,25
410,2005-09-12,2005,False,False,sse50,上证50,25
417,2005-09-21,2005,True,True,sse50,上证50,25
465,2005-12-05,2005,False,False,sse50,上证50,25
522,2006-03-07,2006,True,True,sse50,上证50,25
535,2006-03-24,2006,False,False,sse50,上证50,25
583,2006-06-07,2006,True,True,sse50,上证50,25
609,2006-07-13,2006,True,True,sse50,上证50,25
747,2007-02-02,2007,True,True,sse50,上证50,25
759,2007-02-27,2007,False,False,sse50,上证50,25
761,2007-03-01,2007,True,True,sse50,上证50,25
823,2007-06-04,2007,True,True,sse50,上证50,25
838,2007-06-25,2007,False,False,sse50,上证50,25
842,2007-06-29,2007,True,False,sse50,上证50,25
845,2007-07-04,2007,True,True,sse50,上证50,25
905,2007-09-26,2007,False,False,sse50,上证50,25
921,2007-10-25,2007,False,False,sse50,上证50,25
928,2007-11-05,2007,True,True,sse50,上证50,25
956,2007-12-13,2007,True,True,sse50,上证50,25
979,2008-01-17,2008,True,True,sse50,上证50,25
1059,2008-05-20,2008,False,False,sse50,上证50,25
1061,2008-05-22,2008,True,True,sse50,上证50,25
1110,2008-07-31,2008,False,False,sse50,上证50,25
1112,2008-08-04,2008,True,True,sse50,上证50,25
1190,2008-11-28,2008,True,True,sse50,上证50,25
1207,2008-12-23,2008,True,True,sse50,上证50,25
1247,2009-02-26,2009,True,True,sse50,上证50,25
1254,2009-03-09,2009,True,True,sse50,上证50,25
1287,2009-04-24,2009,True,True,sse50,上证50,25
1308,2009-05-26,2009,False,False,sse50,上证50,25
1359,2009-08-07,2009,True,True,sse50,上证50,25
1391,2009-09-22,2009,True,True,sse50,上证50,25
1432,2009-11-26,2009,True,True,sse50,上证50,25
1441,2009-12-09,2009,True,True,sse50,上证50,25
1461,2010-01-07,2010,True,True,sse50,上证50,25
1496,2010-03-04,2010,False,False,sse50,上证50,25
1503,2010-03-15,2010,True,False,sse50,上证50,25
1511,2010-03-25,2010,False,False,sse50,上证50,25
1527,2010-04-19,2010,True,True,sse50,上证50,25
1606,2010-08-12,2010,True,False,sse50,上证50,25
1614,2010-08-24,2010,True,True,sse50,上证50,25
1626,2010-09-09,2010,True,True,sse50,上证50,25
1664,2010-11-12,2010,True,True,sse50,上证50,25
1690,2010-12-20,2010,False,False,sse50,上证50,25
1692,2010-12-22,2010,True,True,sse50,上证50,25
1745,2011-03-15,2011,False,False,sse50,上证50,25
1747,2011-03-17,2011,True,True,sse50,上证50,25
1772,2011-04-25,2011,True,True,sse50,上证50,25
1817,2011-06-29,2011,False,False,sse50,上证50,25
1826,2011-07-12,2011,False,False,sse50,上证50,25
1833,2011-07-21,2011,True,True,sse50,上证50,25
1911,2011-11-16,2011,True,True,sse50,上证50,25
1984,2012-03-07,2012,False,False,sse50,上证50,25
1989,2012-03-14,2012,True,True,sse50,上证50,25
2010,2012-04-17,2012,False,False,sse50,上证50,25
2027,2012-05-14,2012,True,True,sse50,上证50,25
2091,2012-08-13,2012,True,True,sse50,上证50,25
2116,2012-09-17,2012,True,True,sse50,上证50,25
2140,2012-10-26,2012,True,True,sse50,上证50,25
2149,2012-11-08,2012,True,True,sse50,上证50,25
2216,2013-02-21,2013,True,True,sse50,上证50,25
2239,2013-03-26,2013,True,True,sse50,上证50,25
2269,2013-05-14,2013,True,False,sse50,上证50,25
2284,2013-06-04,2013,True,True,sse50,上证50,25
2361,2013-09-26,2013,True,True,sse50,上证50,25
2410,2013-12-11,2013,True,True,sse50,上证50,25
2457,2014-02-24,2014,True,True,sse50,上证50,25
2500,2014-04-25,2014,True,True,sse50,上证50,25
2536,2014-06-19,2014,False,False,sse50,上证50,25
2538,2014-06-23,2014,True,True,sse50,上证50,25
2550,2014-07-09,2014,True,True,sse50,上证50,25
2583,2014-08-25,2014,True,True,sse50,上证50,25
2598,2014-09-16,2014,True,False,sse50,上证50,25
2602,2014-09-22,2014,True,False,sse50,上证50,25
2612,2014-10-13,2014,True,True,sse50,上证50,25
2680,2015-01-19,2015,True,False,sse50,上证50,25
2687,2015-01-28,2015,True,True,sse50,上证50,25
2706,2015-03-03,2015,True,True,sse50,上证50,25
2751,2015-05-07,2015,True,False,sse50,上证50,25
2755,2015-05-13,2015,True,True,sse50,上证50,25
2766,2015-05-28,2015,True,False,sse50,上证50,25
2779,2015-06-16,2015,True,True,sse50,上证50,25
2889,2015-11-27,2015,True,True,sse50,上证50,25
2910,2015-12-28,2015,False,False,sse50,上证50,25
2914,2016-01-04,2016,True,True,sse50,上证50,25
2947,2016-02-25,2016,True,True,sse50,上证50,25
2977,2016-04-08,2016,False,False,sse50,上证50,25
2986,2016-04-21,2016,False,False,sse50,上证50,25
2988,2016-04-25,2016,False,False,sse50,上证50,25
2990,2016-04-27,2016,True,True,sse50,上证50,25
3020,2016-06-13,2016,True,False,sse50,上证50,25
3023,2016-06-16,2016,False,False,sse50,上证50,25
3029,2016-06-24,2016,True,True,sse50,上证50,25
3054,2016-07-29,2016,True,True,sse50,上证50,25
3085,2016-09-12,2016,True,True,sse50,上证50,25
3145,2016-12-14,2016,True,True,sse50,上证50,25
3195,2017-03-02,2017,True,True,sse50,上证50,25
3224,2017-04-14,2017,True,True,sse50,上证50,25
3304,2017-08-09,2017,True,True,sse50,上证50,25
3331,2017-09-15,2017,True,True,sse50,上证50,25
3380,2017-11-30,2017,True,True,sse50,上证50,25
3428,2018-02-07,2018,True,True,sse50,上证50,25
3494,2018-05-23,2018,True,True,sse50,上证50,25
3544,2018-08-02,2018,True,True,sse50,上证50,25
3568,2018-09-05,2018,True,True,sse50,上证50,25
3588,2018-10-11,2018,True,True,sse50,上证50,25
3609,2018-11-09,2018,True,False,sse50,上证50,25
3612,2018-11-14,2018,False,False,sse50,上证50,25
3616,2018-11-20,2018,True,True,sse50,上证50,25
3628,2018-12-06,2018,True,True,sse50,上证50,25
3698,2019-03-25,2019,True,True,sse50,上证50,25
3721,2019-04-26,2019,False,False,sse50,上证50,25
3724,2019-05-06,2019,True,True,sse50,上证50,25
3774,2019-07-16,2019,True,True,sse50,上证50,25
3785,2019-07-31,2019,True,True,sse50,上证50,25
3825,2019-09-26,2019,True,True,sse50,上证50,25
3839,2019-10-23,2019,True,False,sse50,上证50,25
3844,2019-10-30,2019,True,False,sse50,上证50,25
3852,2019-11-11,2019,True,True,sse50,上证50,25
3902,2020-01-21,2020,True,True,sse50,上证50,25
3930,2020-03-09,2020,False,False,sse50,上证50,25
3932,2020-03-11,2020,True,True,sse50,上证50,25
3980,2020-05-22,2020,True,True,sse50,上证50,25
3996,2020-06-15,2020,False,False,sse50,上证50,25
4023,2020-07-24,2020,True,True,sse50,上证50,25
4033,2020-08-07,2020,False,False,sse50,上证50,25
4035,2020-08-11,2020,True,True,sse50,上证50,25
4042,2020-08-20,2020,False,False,sse50,上证50,25
4054,2020-09-07,2020,True,True,sse50,上证50,25
4083,2020-10-26,2020,True,True,sse50,上证50,25
4097,2020-11-13,2020,False,False,sse50,上证50,25
4117,2020-12-11,2020,False,False,sse50,上证50,25
4124,2020-12-22,2020,False,False,sse50,上证50,25
4150,2021-01-28,2021,True,True,sse50,上证50,25
4164,2021-02-24,2021,False,False,sse50,上证50,25
4166,2021-02-26,2021,True,True,sse50,上证50,25
4238,2021-06-15,2021,True,True,sse50,上证50,25
4304,2021-09-15,2021,True,True,sse50,上证50,25
4331,2021-11-02,2021,True,True,sse50,上证50,25
4372,2021-12-29,2021,True,False,sse50,上证50,25
4375,2022-01-04,2022,True,True,sse50,上证50,25
4443,2022-04-19,2022,True,True,sse50,上证50,25
4498,2022-07-11,2022,True,True,sse50,上证50,25
4608,2022-12-20,2022,True,False,sse50,上证50,25
4611,2022-12-23,2022,True,False,sse50,上证50,25
4615,2022-12-29,2022,True,True,sse50,上证50,25
4636,2023-02-06,2023,True,True,sse50,上证50,25
4656,2023-03-06,2023,True,True,sse50,上证50,25
4689,2023-04-21,2023,True,True,sse50,上证50,25
4699,2023-05-10,2023,True,True,sse50,上证50,25
4764,2023-08-11,2023,True,True,sse50,上证50,25
4783,2023-09-07,2023,True,True,sse50,上证50,25
4793,2023-09-21,2023,False,False,sse50,上证50,25
4796,2023-09-26,2023,True,True,sse50,上证50,25
4861,2024-01-04,2024,True,True,sse50,上证50,25
4880,2024-01-31,2024,True,True,sse50,上证50,25
4911,2024-03-22,2024,True,True,sse50,上证50,25
4920,2024-04-08,2024,True,True,sse50,上证50,25
4931,2024-04-23,2024,False,False,sse50,上证50,25
4951,2024-05-24,2024,False,False,sse50,上证50,25
4955,2024-05-30,2024,True,True,sse50,上证50,25
4992,2024-07-23,2024,True,True,sse50,上证50,25
5018,2024-08-28,2024,True,True,sse50,上证50,25
5068,2024-11-15,2024,True,True,sse50,上证50,25
5088,2024-12-13,2024,True,True,sse50,上证50,25
5101,2025-01-02,2025,True,True,sse50,上证50,25
5138,2025-03-04,2025,False,False,sse50,上证50,25
5151,2025-03-21,2025,False,False,sse50,上证50,25
5154,2025-03-26,2025,False,False,sse50,上证50,25
5156,2025-03-28,2025,True,True,sse50,上证50,25
5178,2025-04-30,2025,False,False,sse50,上证50,25
5194,2025-05-27,2025,True,False,sse50,上证50,25
5197,2025-05-30,2025,True,True,sse50,上证50,25
5241,2025-08-01,2025,False,False,sse50,上证50,25
5275,2025-09-18,2025,True,True,sse50,上证50,25
5311,2025-11-17,2025,True,True,sse50,上证50,25
5357,2026-01-22,2026,True,True,sse50,上证50,25
5373,2026-02-13,2026,True,True,sse50,上证50,25
5428,2026-05-15,2026,True,True,sse50,上证50,25
5457,2026-06-26,2026,False,False,sse50,上证50,25
5461,2026-07-02,2026,False,False,sse50,上证50,25
5465,2026-07-08,2026,False,False,sse50,上证50,25
5468,2026-07-13,2026,False,False,sse50,上证50,25
5471,2026-07-16,2026,True,True,sse50,上证50,25
5479,2026-07-28,2026,True,True,sse50,上证50,25
40,2005-03-10,2005,True,True,csi300,沪深300,20
67,2005-04-18,2005,True,True,csi300,沪深300,20
115,2005-06-30,2005,True,True,csi300,沪深300,20
156,2005-08-26,2005,True,True,csi300,沪深300,20
174,2005-09-21,2005,True,True,csi300,沪深300,20
218,2005-11-29,2005,False,False,csi300,沪深300,20
220,2005-12-01,2005,True,True,csi300,沪深300,20
279,2006-03-07,2006,True,True,csi300,沪深300,20
340,2006-06-07,2006,True,True,csi300,沪深300,20
366,2006-07-13,2006,True,True,csi300,沪深300,20
504,2007-02-02,2007,True,True,csi300,沪深300,20
516,2007-02-27,2007,False,False,csi300,沪深300,20
518,2007-03-01,2007,False,False,csi300,沪深300,20
579,2007-06-01,2007,True,True,csi300,沪深300,20
595,2007-06-25,2007,True,False,csi300,沪深300,20
598,2007-06-28,2007,True,True,csi300,沪深300,20
651,2007-09-11,2007,False,False,csi300,沪深300,20
662,2007-09-26,2007,False,False,csi300,沪深300,20
675,2007-10-22,2007,True,True,csi300,沪深300,20
713,2007-12-13,2007,False,False,csi300,沪深300,20
715,2007-12-17,2007,True,False,csi300,沪深300,20
736,2008-01-17,2008,True,True,csi300,沪深300,20
816,2008-05-20,2008,True,True,csi300,沪深300,20
855,2008-07-15,2008,True,True,csi300,沪深300,20
866,2008-07-30,2008,True,True,csi300,沪深300,20
964,2008-12-23,2008,True,True,csi300,沪深300,20
1004,2009-02-26,2009,True,True,csi300,沪深300,20
1042,2009-04-22,2009,False,False,csi300,沪深300,20
1044,2009-04-24,2009,True,True,csi300,沪深300,20
1065,2009-05-26,2009,False,False,csi300,沪深300,20
1116,2009-08-07,2009,True,True,csi300,沪深300,20
1148,2009-09-22,2009,True,True,csi300,沪深300,20
1189,2009-11-26,2009,True,True,csi300,沪深300,20
1198,2009-12-09,2009,True,True,csi300,沪深300,20
1218,2010-01-07,2010,True,True,csi300,沪深300,20
1227,2010-01-20,2010,True,True,csi300,沪深300,20
1259,2010-03-12,2010,True,True,csi300,沪深300,20
1268,2010-03-25,2010,False,False,csi300,沪深300,20
1284,2010-04-19,2010,True,True,csi300,沪深300,20
1363,2010-08-12,2010,False,False,csi300,沪深300,20
1372,2010-08-25,2010,True,True,csi300,沪深300,20
1387,2010-09-15,2010,True,True,csi300,沪深300,20
1421,2010-11-12,2010,True,True,csi300,沪深300,20
1447,2010-12-20,2010,False,False,csi300,沪深300,20
1450,2010-12-23,2010,True,True,csi300,沪深300,20
1502,2011-03-15,2011,False,False,csi300,沪深300,20
1504,2011-03-17,2011,True,True,csi300,沪深300,20
1525,2011-04-19,2011,True,False,csi300,沪深300,20
1528,2011-04-22,2011,True,True,csi300,沪深300,20
1590,2011-07-21,2011,True,True,csi300,沪深300,20
1668,2011-11-16,2011,True,True,csi300,沪深300,20
1709,2012-01-16,2012,False,False,csi300,沪深300,20
1746,2012-03-14,2012,True,True,csi300,沪深300,20
1767,2012-04-17,2012,False,False,csi300,沪深300,20
1784,2012-05-14,2012,True,True,csi300,沪深300,20
1799,2012-06-04,2012,True,True,csi300,沪深300,20
1848,2012-08-13,2012,True,True,csi300,沪深300,20
1873,2012-09-17,2012,True,True,csi300,沪深300,20
1897,2012-10-26,2012,True,True,csi300,沪深300,20
1904,2012-11-06,2012,True,True,csi300,沪深300,20
1973,2013-02-21,2013,True,True,csi300,沪深300,20
1996,2013-03-26,2013,True,True,csi300,沪深300,20
2041,2013-06-04,2013,True,True,csi300,沪深300,20
2071,2013-07-19,2013,True,False,csi300,沪深300,20
2076,2013-07-26,2013,True,True,csi300,沪深300,20
2101,2013-08-30,2013,False,False,csi300,沪深300,20
2118,2013-09-26,2013,True,True,csi300,沪深300,20
2127,2013-10-16,2013,True,True,csi300,沪深300,20
2167,2013-12-11,2013,True,True,csi300,沪深300,20
2214,2014-02-24,2014,True,True,csi300,沪深300,20
2253,2014-04-21,2014,True,True,csi300,沪深300,20
2282,2014-06-04,2014,False,False,csi300,沪深300,20
2284,2014-06-06,2014,True,False,csi300,沪深300,20
2293,2014-06-19,2014,True,True,csi300,沪深300,20
2307,2014-07-09,2014,True,True,csi300,沪深300,20
2313,2014-07-17,2014,False,False,csi300,沪深300,20
2340,2014-08-25,2014,True,True,csi300,沪深300,20
2359,2014-09-22,2014,False,False,csi300,沪深300,20
2375,2014-10-21,2014,True,True,csi300,沪深300,20
2437,2015-01-19,2015,True,False,csi300,沪深300,20
2444,2015-01-28,2015,True,True,csi300,沪深300,20
2507,2015-05-06,2015,True,True,csi300,沪深300,20
2514,2015-05-15,2015,True,False,csi300,沪深300,20
2536,2015-06-16,2015,True,True,csi300,沪深300,20
2564,2015-07-27,2015,True,True,csi300,沪深300,20
2580,2015-08-18,2015,True,True,csi300,沪深300,20
2628,2015-11-03,2015,False,False,csi300,沪深300,20
2646,2015-11-27,2015,True,True,csi300,沪深300,20
2670,2015-12-31,2015,True,True,csi300,沪深300,20
2704,2016-02-25,2016,True,True,csi300,沪深300,20
2714,2016-03-10,2016,True,False,csi300,沪深300,20
2742,2016-04-20,2016,True,True,csi300,沪深300,20
2753,2016-05-06,2016,True,True,csi300,沪深300,20
2777,2016-06-13,2016,True,False,csi300,沪深300,20
2780,2016-06-16,2016,True,True,csi300,沪深300,20
2809,2016-07-27,2016,True,True,csi300,沪深300,20
2835,2016-09-01,2016,True,True,csi300,沪深300,20
2841,2016-09-09,2016,True,True,csi300,沪深300,20
2896,2016-12-06,2016,False,False,csi300,沪深300,20
2898,2016-12-08,2016,False,False,csi300,沪深300,20
2900,2016-12-12,2016,True,True,csi300,沪深300,20
2953,2017-03-03,2017,False,False,csi300,沪深300,20
2957,2017-03-09,2017,True,False,csi300,沪深300,20
2963,2017-03-17,2017,True,False,csi300,沪深300,20
2966,2017-03-22,2017,False,False,csi300,沪深300,20
2972,2017-03-30,2017,True,False,csi300,沪深300,20
2982,2017-04-17,2017,True,True,csi300,沪深300,20
3058,2017-08-04,2017,False,False,csi300,沪深300,20
3062,2017-08-10,2017,True,True,csi300,沪深300,20
3094,2017-09-25,2017,True,True,csi300,沪深300,20
3134,2017-11-27,2017,True,True,csi300,沪深300,20
3156,2017-12-27,2017,True,False,csi300,沪深300,20
3181,2018-02-01,2018,True,True,csi300,沪深300,20
3210,2018-03-21,2018,True,True,csi300,沪深300,20
3252,2018-05-24,2018,True,True,csi300,沪深300,20
3300,2018-08-01,2018,True,True,csi300,沪深300,20
3322,2018-08-31,2018,True,False,csi300,沪深300,20
3325,2018-09-05,2018,True,True,csi300,沪深300,20
3342,2018-10-08,2018,True,True,csi300,沪深300,20
3366,2018-11-09,2018,False,False,csi300,沪深300,20
3376,2018-11-23,2018,True,True,csi300,沪深300,20
3385,2018-12-06,2018,True,True,csi300,沪深300,20
3455,2019-03-25,2019,True,True,csi300,沪深300,20
3477,2019-04-25,2019,True,True,csi300,沪深300,20
3526,2019-07-09,2019,True,True,csi300,沪深300,20
3543,2019-08-01,2019,True,True,csi300,沪深300,20
3581,2019-09-25,2019,True,True,csi300,沪深300,20
3593,2019-10-18,2019,True,False,csi300,沪深300,20
3596,2019-10-23,2019,True,False,csi300,沪深300,20
3602,2019-10-31,2019,False,False,csi300,沪深300,20
3609,2019-11-11,2019,True,True,csi300,沪深300,20
3659,2020-01-21,2020,False,False,csi300,沪深300,20
3661,2020-01-23,2020,True,True,csi300,沪深300,20
3681,2020-02-28,2020,False,False,csi300,沪深300,20
3687,2020-03-09,2020,False,False,csi300,沪深300,20
3689,2020-03-11,2020,True,True,csi300,沪深300,20
3737,2020-05-22,2020,True,True,csi300,沪深300,20
3780,2020-07-24,2020,True,True,csi300,沪深300,20
3793,2020-08-12,2020,True,False,csi300,沪深300,20
3799,2020-08-20,2020,False,False,csi300,沪深300,20
3803,2020-08-26,2020,False,False,csi300,沪深300,20
3811,2020-09-07,2020,True,True,csi300,沪深300,20
3840,2020-10-26,2020,True,False,csi300,沪深300,20
3844,2020-10-30,2020,True,False,csi300,沪深300,20
3872,2020-12-09,2020,True,True,csi300,沪深300,20
3881,2020-12-22,2020,False,False,csi300,沪深300,20
3907,2021-01-28,2021,True,True,csi300,沪深300,20
3921,2021-02-24,2021,True,True,csi300,沪深300,20
3952,2021-04-09,2021,True,True,csi300,沪深300,20
3968,2021-05-06,2021,True,True,csi300,沪深300,20
3994,2021-06-11,2021,True,True,csi300,沪深300,20
4061,2021-09-15,2021,True,True,csi300,沪深300,20
4077,2021-10-18,2021,False,False,csi300,沪深300,20
4084,2021-10-27,2021,True,True,csi300,沪深300,20
4106,2021-11-26,2021,True,True,csi300,沪深300,20
4122,2021-12-20,2021,True,True,csi300,沪深300,20
4255,2022-07-11,2022,True,True,csi300,沪深300,20
4337,2022-11-10,2022,False,False,csi300,沪深300,20
4349,2022-11-28,2022,False,False,csi300,沪深300,20
4365,2022-12-20,2022,True,True,csi300,沪深300,20
4395,2023-02-08,2023,False,False,csi300,沪深300,20
4397,2023-02-10,2023,False,False,csi300,沪深300,20
4400,2023-02-15,2023,True,True,csi300,沪深300,20
4414,2023-03-07,2023,True,True,csi300,沪深300,20
4446,2023-04-21,2023,True,True,csi300,沪深300,20
4487,2023-06-26,2023,True,True,csi300,沪深300,20
4495,2023-07-06,2023,True,True,csi300,沪深300,20
4521,2023-08-11,2023,True,True,csi300,沪深300,20
4540,2023-09-07,2023,True,True,csi300,沪深300,20
4585,2023-11-17,2023,False,False,csi300,沪深300,20
4588,2023-11-22,2023,True,True,csi300,沪深300,20
4618,2024-01-04,2024,True,True,csi300,沪深300,20
4636,2024-01-30,2024,True,True,csi300,沪深300,20
4668,2024-03-22,2024,True,True,csi300,沪深300,20
4677,2024-04-08,2024,True,True,csi300,沪深300,20
4687,2024-04-22,2024,True,True,csi300,沪深300,20
4708,2024-05-24,2024,True,True,csi300,沪深300,20
4749,2024-07-23,2024,True,True,csi300,沪深300,20
4813,2024-10-30,2024,True,True,csi300,沪深300,20
4825,2024-11-15,2024,True,True,csi300,沪深300,20
4845,2024-12-13,2024,True,True,csi300,沪深300,20
4857,2024-12-31,2024,True,True,csi300,沪深300,20
4893,2025-02-28,2025,True,True,csi300,沪深300,20
4901,2025-03-12,2025,True,False,csi300,沪深300,20
4908,2025-03-21,2025,True,True,csi300,沪深300,20
4951,2025-05-27,2025,True,True,csi300,沪深300,20
4998,2025-08-01,2025,False,False,csi300,沪深300,20
5044,2025-10-14,2025,False,False,csi300,沪深300,20
5047,2025-10-17,2025,True,False,csi300,沪深300,20
5059,2025-11-04,2025,True,False,csi300,沪深300,20
5067,2025-11-14,2025,True,True,csi300,沪深300,20
5086,2025-12-11,2025,False,False,csi300,沪深300,20
5089,2025-12-16,2025,False,False,csi300,沪深300,20
5115,2026-01-23,2026,True,True,csi300,沪深300,20
5130,2026-02-13,2026,False,False,csi300,沪深300,20
5136,2026-03-03,2026,True,True,csi300,沪深300,20
5189,2026-05-21,2026,True,False,csi300,沪深300,20
5196,2026-06-01,2026,False,False,csi300,沪深300,20
5200,2026-06-05,2026,True,True,csi300,沪深300,20
5214,2026-06-26,2026,False,False,csi300,沪深300,20
5218,2026-07-02,2026,True,True,csi300,沪深300,20
43,2005-03-15,2005,True,True,csi300,沪深300,25
104,2005-06-15,2005,False,False,csi300,沪深300,25
116,2005-07-01,2005,True,True,csi300,沪深300,25
157,2005-08-29,2005,True,False,csi300,沪深300,25
175,2005-09-22,2005,True,True,csi300,沪深300,25
218,2005-11-29,2005,False,False,csi300,沪深300,25
220,2005-12-01,2005,True,True,csi300,沪深300,25
279,2006-03-07,2006,True,True,csi300,沪深300,25
341,2006-06-08,2006,True,True,csi300,沪深300,25
366,2006-07-13,2006,True,False,csi300,沪深300,25
370,2006-07-19,2006,True,True,csi300,沪深300,25
504,2007-02-02,2007,True,True,csi300,沪深300,25
516,2007-02-27,2007,False,False,csi300,沪深300,25
518,2007-03-01,2007,False,False,csi300,沪深300,25
520,2007-03-05,2007,False,False,csi300,沪深300,25
580,2007-06-04,2007,True,True,csi300,沪深300,25
595,2007-06-25,2007,True,False,csi300,沪深300,25
598,2007-06-28,2007,True,True,csi300,沪深300,25
675,2007-10-22,2007,True,False,csi300,沪深300,25
678,2007-10-25,2007,True,True,csi300,沪深300,25
684,2007-11-02,2007,True,True,csi300,沪深300,25
713,2007-12-13,2007,False,False,csi300,沪深300,25
715,2007-12-17,2007,True,False,csi300,沪深300,25
738,2008-01-21,2008,True,True,csi300,沪深300,25
816,2008-05-20,2008,False,False,csi300,沪深300,25
818,2008-05-22,2008,True,True,csi300,沪深300,25
